"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_84556_coefficient","contrast_84556_log2fc","contrast_84556_tstat","contrast_84556_pvalue"
"17854","A_52_P122649","242523","Dmrta1","doublesex and mab-3 related transcription factor like family A1",0.6828,0.8902,0.767,0.035,0.035,0.0348,0.9727
"17855","A_52_P301579","219038","Tppp2","tubulin polymerization-promoting protein family member 2",0.6829,0.8903,0.767,0.5523,0.5523,0.3593,0.7272
"17856","A_51_P387342","66248","Alg5","ALG5 dolichyl-phosphate beta-glucosyltransferase",0.6829,0.8903,0.7671,1.402,1.402,0.8218,0.4266
"17857","A_51_P315666","18074","Nid2","nidogen 2",0.6829,0.8903,0.767,0.3641,0.3641,0.3842,0.7054
"17858","A_52_P664593","229715","Amigo1","adhesion molecule with Ig like domain 1",0.683,0.8903,0.7671,-0.139,-0.139,-0.0812,0.9365
"17859","A_51_P224938","108072","Grm6","glutamate receptor, metabotropic 6",0.6831,0.8903,0.7672,0.2361,0.2361,0.1812,0.8596
"17860","A_52_P684968","328354","Gm5087","predicted gene 5087",0.6832,0.8904,0.7673,-1.4169,-1.4169,-1.1358,0.2758
"17861","A_52_P171964","68975","Med27","mediator complex subunit 27",0.6832,0.8904,0.7674,-3.3654,-3.3654,-1.8041,0.092
"17862","A_51_P357759","18806","Pld2","phospholipase D2",0.6832,0.8904,0.7673,-0.6231,-0.6231,-0.3111,0.7604
"17863","A_52_P149590","223650","Eppk1","epiplakin 1",0.6834,0.8904,0.7675,-0.6452,-0.6452,-0.4959,0.6255
"17864","A_51_P212107","66642","Ctnnbl1","catenin, beta like 1",0.6834,0.8904,0.7675,0.6851,0.6851,0.5968,0.5592
"17865","A_52_P11367","21778","Tex9","testis expressed gene 9",0.6834,0.8904,0.7674,-1.0848,-1.0848,-0.4206,0.6834
"17866","A_51_P125567","71449","Mettl13","methyltransferase 13, eEF1A lysine and N-terminal methyltransferase",0.6835,0.8905,0.7675,0.1576,0.1576,0.169,0.8678
"17867","A_51_P331082","60345","Nrip2","nuclear receptor interacting protein 2",0.6835,0.8905,0.7676,0.8647,0.8647,0.4192,0.6835
"17868","A_51_P298837","20745","Spock1","sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1",0.6838,0.8907,0.7677,0.8778,0.8778,0.4188,0.6838
"17869","A_52_P566390","211978","Zfyve26","zinc finger, FYVE domain containing 26",0.6838,0.8907,0.7677,-0.3607,-0.3607,-0.3223,0.7512
"17870","A_52_P280938","258943","Or1n1b","olfactory receptor family 1 subfamily N member 1B",0.6837,0.8907,0.7676,-0.5873,-0.5873,-0.6607,0.5185
"17871","A_52_P460257","192292","Nrbp1","nuclear receptor binding protein 1",0.6838,0.8907,0.7677,-0.2911,-0.2911,-0.2231,0.8268
"17872","A_51_P308862","14616","Gja8","gap junction protein, alpha 8",0.6839,0.8907,0.7678,-0.64,-0.64,-0.3542,0.7302
"17873","A_52_P235108","65114","Vps35","VPS35 retromer complex component",0.6839,0.8907,0.7678,0.0936,0.0936,0.097,0.924
"17874","A_52_P381979","70408","Polr3f","polymerase (RNA) III (DNA directed) polypeptide F",0.6839,0.8907,0.7679,0.2865,0.2865,0.2471,0.8075
"17875","A_51_P338377","107733","Mrpl41","mitochondrial ribosomal protein L41",0.6841,0.8908,0.768,0.8652,0.8652,0.421,0.6841
"17876","A_52_P84447","77006","Ddrgk1","DDRGK domain containing 1",0.6842,0.8908,0.768,-1.3415,-1.3415,-0.6615,0.5164
"17877","A_51_P147373","75221","Dpp3","dipeptidylpeptidase 3",0.6842,0.8908,0.768,0.3057,0.3057,0.4145,0.6842
"17878","A_51_P487162","71916","Dus4l","dihydrouridine synthase 4 like",0.6844,0.8909,0.7682,-2.988,-2.988,-2.5991,0.0215
"17879","A_52_P6944","54624","Paf1","Paf1, RNA polymerase II complex component",0.6844,0.8909,0.7683,0.09,0.09,0.0765,0.9399
"17880","A_51_P444645","16840","Cnmd","chondromodulin",0.6844,0.8909,0.7682,0.3813,0.3813,0.4169,0.6844
"17881","A_51_P287986","65945","Clstn1","calsyntenin 1",0.6843,0.8909,0.7681,0.9655,0.9655,0.4192,0.6843
"17882","A_52_P631015","104156","Etv5","ets variant 5",0.6843,0.8909,0.7681,-0.7546,-0.7546,-0.4208,0.6843
"17883","A_52_P141454","232836","Galp","galanin-like peptide",0.6846,0.891,0.7683,0.0702,0.0702,0.0677,0.9471
"17884","A_51_P390437","140858","Wdr5","WD repeat domain 5",0.6846,0.891,0.7684,-2.3956,-2.3956,-1.9143,0.077
"17885","A_51_P410286","193796","Kdm4b","lysine (K)-specific demethylase 4B",0.6848,0.8911,0.7685,0.7645,0.7645,0.4164,0.6848
"17886","A_52_P577338","269473","Lrig2","leucine-rich repeats and immunoglobulin-like domains 2",0.6848,0.8911,0.7685,-0.2025,-0.2025,-0.137,0.8936
"17887","A_52_P988411","102637087","Gm33989","predicted gene, 33989",0.6847,0.8911,0.7684,-1.3573,-1.3573,-0.9209,0.3732
"17888","A_51_P402144","69542","2300002M23Rik","RIKEN cDNA 2300002M23 gene",0.6848,0.8911,0.7685,-0.9699,-0.9699,-0.516,0.6165
"17889","A_52_P581420","330941","AI593442","expressed sequence AI593442",0.685,0.8911,0.7686,-1.9139,-1.9139,-0.4171,0.685
"17890","A_51_P341540","13436","Dnmt3b","DNA methyltransferase 3B",0.685,0.8911,0.7686,-0.6336,-0.6336,-0.4171,0.685
"17891","A_52_P360280","70422","Ints2","integrator complex subunit 2",0.6851,0.8913,0.7687,-1.46,-1.46,-1.3142,0.2143
"17892","A_51_P176721","258348","Or5w1b","olfactory receptor family 5 subfamily W member 1B",0.6852,0.8913,0.7688,-1.4399,-1.4399,-0.948,0.3597
"17893","A_51_P392385","17235","Smcp","sperm mitochondria-associated cysteine-rich protein",0.6852,0.8913,0.7687,-0.3819,-0.3819,-0.49,0.6314
"17894","A_51_P397394","319876","Cobll1","Cobl-like 1",0.6852,0.8913,0.7688,0.7962,0.7962,0.7776,0.4485
"17895","A_51_P446192","66580","Esf1","ESF1 nucleolar pre-rRNA processing protein homolog",0.6854,0.8913,0.7688,-0.1031,-0.1031,-0.1024,0.9199
"17896","A_52_P531068","140481","Man2a2","mannosidase 2, alpha 2",0.6854,0.8913,0.769,-0.8285,-0.8285,-0.4165,0.6854
"17897","A_52_P542912","223601","Cyrib","CYFIP related Rac1 interactor B",0.6854,0.8913,0.7689,0.204,0.204,0.2356,0.8163
"17898","A_52_P527775","13101","Cyp2d10","cytochrome P450, family 2, subfamily d, polypeptide 10",0.6854,0.8913,0.769,0.6021,0.6021,0.4096,0.6885
"17899","A_51_P141390","17222","Anapc1","anaphase promoting complex subunit 1",0.6857,0.8914,0.7692,-0.2123,-0.2123,-0.1942,0.8483
"17900","A_52_P343905","241431","Xirp2","xin actin-binding repeat containing 2",0.6856,0.8914,0.7692,1.0412,1.0412,0.7992,0.439
"17901","A_52_P239246","235472","Prtg","protogenin",0.6856,0.8914,0.7691,-0.7875,-0.7875,-0.4189,0.6856
"17902","A_51_P253531","67338","Rffl","ring finger and FYVE like domain containing protein",0.6857,0.8914,0.7692,-0.4429,-0.4429,-0.3823,0.7087
"17903","A_52_P626772","16201","Ilf3","interleukin enhancer binding factor 3",0.6857,0.8914,0.7692,0.1599,0.1599,0.1877,0.8533
"17904","A_51_P459811","231044","Gbx1","gastrulation brain homeobox 1",0.6855,0.8914,0.769,0.1559,0.1559,0.1391,0.892
"17905","A_51_P163578","243085","Ugt2b35","UDP glucuronosyltransferase 2 family, polypeptide B35",0.6857,0.8914,0.7693,-0.9691,-0.9691,-0.7185,0.4846
"17906","A_52_P601177","67327","1700031L13Rik","RIKEN cDNA 1700031L13 gene",0.6858,0.8915,0.7693,0.5137,0.5137,0.4159,0.6858
"17907","A_51_P176797","67803","Limd2","LIM domain containing 2",0.6859,0.8915,0.7693,1.421,1.421,0.8786,0.3975
"17908","A_51_P339932","17996","Neb","nebulin",0.6859,0.8915,0.7694,-0.0705,-0.0705,-0.0576,0.9548
"17909","A_51_P443872","193116","Slu7","SLU7 splicing factor homolog (S. cerevisiae)",0.686,0.8915,0.7694,0.4268,0.4268,0.4324,0.6728
"17910","A_52_P662711","69787","Anxa13","annexin A13",0.6861,0.8915,0.7695,-2.3365,-2.3365,-1.9178,0.0765
"17911","A_51_P371882","72454","Ccdc71","coiled-coil domain containing 71",0.686,0.8915,0.7695,-1.7285,-1.7285,-1.6695,0.115
"17912","A_52_P556099","70645","Oip5","Opa interacting protein 5",0.6861,0.8915,0.7696,1.711,1.711,1.9442,0.0691
"17913","A_52_P40345","72112","Ppp1r14d","protein phosphatase 1, regulatory inhibitor subunit 14D",0.686,0.8915,0.7694,-0.3661,-0.3661,-0.2169,0.8318
"17914","A_51_P219849","67574","Alg13","asparagine-linked glycosylation 13",0.6862,0.8916,0.7696,-0.9797,-0.9797,-0.4165,0.6862
"17915","A_52_P439001","69786","Tprkb","Tp53rk binding protein",0.6863,0.8917,0.7697,0.6506,0.6506,0.4152,0.6863
"17916","A_51_P503542","328801","Zfp414","zinc finger protein 414",0.6864,0.8918,0.7697,0.8386,0.8386,0.5117,0.616
"17917","A_51_P245405","19057","Ppp3cc","protein phosphatase 3, catalytic subunit, gamma isoform",0.6866,0.892,0.7697,-0.5759,-0.5759,-0.4138,0.6866
"17918","A_51_P165185","53624","Cldn7","claudin 7",0.6867,0.892,0.7697,-0.5345,-0.5345,-0.4174,0.6867
"17919","A_52_P964318","327872","Gm12018","predicted gene 12018",0.6867,0.892,0.7698,-0.7949,-0.7949,-0.6321,0.5422
"17920","A_51_P133012","71176","Fbxo24","F-box protein 24",0.6867,0.892,0.7699,0.9268,0.9268,0.6619,0.5237
"17921","A_52_P375931","234728","Cmtr2","cap methyltransferase 2",0.6867,0.892,0.7698,-0.3077,-0.3077,-0.3249,0.7511
"17922","A_52_P209125","319899","Dock6","dedicator of cytokinesis 6",0.6867,0.892,0.7699,0.2616,0.2616,0.1652,0.8711
"17923","A_52_P411025","319518","Pdpr","pyruvate dehydrogenase phosphatase regulatory subunit",0.6867,0.892,0.7698,-0.3627,-0.3627,-0.2388,0.8158
"17924","A_52_P456898","80907","Lactb","lactamase, beta",0.6872,0.8921,0.7702,0.0257,0.0257,0.0119,0.9907
"17925","A_51_P270213","66996","Ceacam11","CEA cell adhesion molecule 11",0.6874,0.8921,0.7704,-0.6728,-0.6728,-0.5193,0.6126
"17926","A_52_P40504","102640779","2900052L18Rik","RIKEN cDNA 2900052L18 gene",0.6871,0.8921,0.7701,-0.4692,-0.4692,-0.4168,0.6871
"17927","A_51_P307243","19060","Ppp5c","protein phosphatase 5, catalytic subunit",0.6871,0.8921,0.7702,-0.6076,-0.6076,-0.4167,0.6871
"17928","A_52_P37522","77781","Epm2aip1","EPM2A interacting protein 1",0.6871,0.8921,0.7701,-0.131,-0.131,-0.1025,0.9195
"17929","A_52_P587441","18163","Ctnnd2","catenin delta 2",0.6872,0.8921,0.7702,0.5803,0.5803,0.4665,0.6495
"17930","A_51_P497113","140486","Igf2bp1","insulin-like growth factor 2 mRNA binding protein 1",0.6872,0.8921,0.7703,-0.0309,-0.0309,-0.025,0.9804
"17931","A_51_P393897","110119","Mpi","mannose phosphate isomerase",0.687,0.8921,0.77,-0.9263,-0.9263,-0.8972,0.3865
"17932","A_52_P587642","13680","Ddx19a","DEAD box helicase 19a",0.6873,0.8921,0.7703,-1.0856,-1.0856,-1.1582,0.2632
"17933","A_52_P513394","12190","Brca2","breast cancer 2, early onset",0.6873,0.8921,0.7704,0.1974,0.1974,0.1409,0.8902
"17934","A_51_P312949","71981","Tdrd12","tudor domain containing 12",0.6873,0.8921,0.7704,-0.0474,-0.0474,-0.0408,0.968
"17935","A_51_P149267","75189","4930533K18Rik","RIKEN cDNA 4930533K18 gene",0.6876,0.8922,0.7707,-0.0103,-0.0103,-0.0074,0.9942
"17936","A_52_P22001","56229","Thsd1","thrombospondin, type I, domain 1",0.6875,0.8922,0.7706,0.5785,0.5785,0.4163,0.6875
"17937","A_52_P336157","224139","Golgb1","golgin B1",0.6876,0.8922,0.7707,-0.6212,-0.6212,-0.4146,0.6876
"17938","A_52_P141786","76273","Ndfip2","Nedd4 family interacting protein 2",0.6878,0.8922,0.7709,0.4371,0.4371,0.4121,0.6878
"17939","A_51_P337543","93683","Glce","glucuronyl C5-epimerase",0.6877,0.8922,0.7708,-0.45,-0.45,-0.4132,0.6877
"17940","A_52_P427134","70359","Gtpbp3","GTP binding protein 3",0.6878,0.8922,0.7708,-0.7786,-0.7786,-0.4132,0.6878
"17941","A_51_P240448","94227","Pi15","peptidase inhibitor 15",0.6878,0.8922,0.7709,2.6865,2.6865,1.1741,0.2662
"17942","A_51_P146168","12816","Col12a1","collagen, type XII, alpha 1",0.6878,0.8922,0.7708,-0.5277,-0.5277,-0.4143,0.6878
"17943","A_52_P396271","194590","Reps2","RALBP1 associated Eps domain containing protein 2",0.688,0.8923,0.771,0.8034,0.8034,0.414,0.688
"17944","A_52_P139638","56738","Mocs1","molybdenum cofactor synthesis 1",0.6881,0.8924,0.7711,-0.1737,-0.1737,-0.1347,0.8943
"17945","A_52_P404096","18789","Papola","poly (A) polymerase alpha",0.6882,0.8924,0.7711,-3.3721,-3.3721,-1.9453,0.0701
"17946","A_52_P619820","108767","Pnrc1","proline-rich nuclear receptor coactivator 1",0.6882,0.8924,0.7712,-1.1869,-1.1869,-1.0492,0.3092
"17947","A_51_P193185","17189","Mb","myoglobin",0.6882,0.8924,0.7712,1.0058,1.0058,1.0673,0.3097
"17948","A_51_P462029","75255","4930562F07Rik","RIKEN cDNA 4930562F07 gene",0.6883,0.8924,0.7713,-0.7707,-0.7707,-0.9321,0.3704
"17949","A_52_P368134","67429","Nudcd1","NudC domain containing 1",0.6884,0.8925,0.7713,-0.4581,-0.4581,-0.54,0.5979
"17950","A_51_P371001","229302","Tm4sf4","transmembrane 4 superfamily member 4",0.6884,0.8925,0.7713,0.1699,0.1699,0.1815,0.8586
"17951","A_52_P473106","260301","Otos","otospiralin",0.6885,0.8925,0.7714,-0.164,-0.164,-0.1624,0.873
"17952","A_52_P3029","68262","Agpat4","1-acylglycerol-3-phosphate O-acyltransferase 4",0.6886,0.8926,0.7714,1.4473,1.4473,0.9785,0.352
"17953","A_52_P352701","56407","Trpc4ap","transient receptor potential cation channel, subfamily C, member 4 associated protein",0.6886,0.8926,0.7715,-0.7859,-0.7859,-0.4147,0.6886
"17954","A_51_P356602","271849","Shc4","SHC (Src homology 2 domain containing) family, member 4",0.6886,0.8926,0.7714,-0.4268,-0.4268,-0.376,0.7117
"17955","A_52_P580582","230899","Nppa","natriuretic peptide type A",0.6886,0.8926,0.7715,0.5993,0.5993,0.5451,0.5934
"17956","A_51_P407660","319801","Tigar","Trp53 induced glycolysis regulatory phosphatase",0.6887,0.8926,0.7715,0.3951,0.3951,0.1831,0.8595
"17957","A_51_P181448","12036","Bcat2","branched chain aminotransferase 2, mitochondrial",0.6888,0.8926,0.7716,1.7557,1.7557,1.4278,0.1745
"17958","A_52_P47566","21907","Nr2e1","nuclear receptor subfamily 2, group E, member 1",0.6887,0.8926,0.7716,-0.754,-0.754,-0.4909,0.6346
"17959","A_51_P133456","258816","Or9s18","olfactory receptor family 9 subfamily S member 18",0.689,0.8927,0.7718,-0.9387,-0.9387,-0.4587,0.6543
"17960","A_51_P248265","225160","Thoc1","THO complex 1",0.689,0.8927,0.7718,0.5592,0.5592,0.4922,0.6327
"17961","A_51_P405280","93691","Klf7","Kruppel-like transcription factor 7 (ubiquitous)",0.689,0.8927,0.7717,-0.3709,-0.3709,-0.4089,0.689
"17962","A_52_P428725","79565","Mettl27","methyltransferase like 27",0.6889,0.8927,0.7717,0.573,0.573,0.4097,0.6889
"17963","A_52_P89767","18857","Pmp2","peripheral myelin protein 2",0.6891,0.8927,0.7719,0.6637,0.6637,0.414,0.6891
"17964","A_51_P273034","258723","Or6c35","olfactory receptor family 6 subfamily C member 35",0.689,0.8927,0.7718,-1.0838,-1.0838,-0.7858,0.4493
"17965","A_52_P433864","66897","Naa16","N(alpha)-acetyltransferase 16, NatA auxiliary subunit",0.6892,0.8928,0.7719,-1.1271,-1.1271,-0.538,0.6018
"17966","A_51_P251213","12289","Cacna1d","calcium channel, voltage-dependent, L type, alpha 1D subunit",0.6896,0.8929,0.7723,-0.637,-0.637,-0.4106,0.6896
"17967","A_51_P136620","258778","Or8b54","olfactory receptor family 8 subfamily B member 54",0.6894,0.8929,0.7721,0.1259,0.1259,0.0973,0.9237
"17968","A_52_P592909","67800","Dgat2","diacylglycerol O-acyltransferase 2",0.6893,0.8929,0.7719,-0.4728,-0.4728,-0.4788,0.6429
"17969","A_52_P15910","378460","Pram1","PML-RAR alpha-regulated adaptor molecule 1",0.6896,0.8929,0.7723,0.7117,0.7117,0.6578,0.521
"17970","A_51_P175601","75905","Dipk2b","divergent protein kinase domain 2B",0.6895,0.8929,0.7722,-2.1598,-2.1598,-1.3861,0.1853
"17971","A_52_P48569","69354","Slc38a4","solute carrier family 38, member 4",0.6893,0.8929,0.772,-0.3603,-0.3603,-0.41,0.6893
"17972","A_52_P618293","613264","Cfap92","cilia and flagella associated protein 92",0.6893,0.8929,0.772,-0.4873,-0.4873,-0.311,0.7609
"17973","A_51_P362298","140765","Tmprss3","transmembrane protease, serine 3",0.6896,0.8929,0.7723,-0.6639,-0.6639,-0.4088,0.6896
"17974","A_52_P584570","226844","Flvcr1","feline leukemia virus subgroup C cellular receptor 1",0.6895,0.8929,0.7722,0.1797,0.1797,0.1753,0.8637
"17975","A_51_P189043","14816","Grm1","glutamate receptor, metabotropic 1",0.6896,0.8929,0.7722,0.3577,0.3577,0.4081,0.6896
"17976","A_52_P344376","13682","Eif4a2","eukaryotic translation initiation factor 4A2",0.6894,0.8929,0.772,-0.4053,-0.4053,-0.4099,0.6894
"17977","A_51_P124968","209590","Il23r","interleukin 23 receptor",0.6898,0.8929,0.7725,0.5886,0.5886,0.4948,0.63
"17978","A_51_P359919","226414","Dars1","aspartyl-tRNA synthetase 1",0.6898,0.8929,0.7726,-2.5734,-2.5734,-1.4759,0.1667
"17979","A_51_P311905","72341","Elp6","elongator acetyltransferase complex subunit 6",0.6898,0.8929,0.7725,0.4375,0.4375,0.4093,0.6898
"17980","A_51_P232393","208943","Myo5c","myosin VC",0.6897,0.8929,0.7725,0.7838,0.7838,0.4104,0.6897
"17981","A_52_P537381","66254","Dimt1","DIM1 rRNA methyltransferase and ribosome maturation factor",0.6897,0.8929,0.7724,-0.8867,-0.8867,-0.804,0.4328
"17982","A_51_P470304","20231","Nkx1-2","NK1 homeobox 2",0.6897,0.8929,0.7724,-0.1032,-0.1032,-0.1164,0.9087
"17983","A_51_P329053","76089","Rapgef2","Rap guanine nucleotide exchange factor (GEF) 2",0.6897,0.8929,0.7724,-0.2643,-0.2643,-0.2738,0.7884
"17984","A_51_P376227","12035","Bcat1","branched chain aminotransferase 1, cytosolic",0.6899,0.8929,0.7726,-0.1637,-0.1637,-0.1831,0.8569
"17985","A_51_P370252","23830","Capn10","calpain 10",0.6899,0.8929,0.7726,0.4086,0.4086,0.4113,0.6899
"17986","A_51_P308625","258754","Or6d14","olfactory receptor family 6 subfamily D member 14",0.69,0.8929,0.7727,0.7159,0.7159,0.6647,0.516
"17987","A_51_P150608","67767","Jagn1","jagunal homolog 1",0.69,0.8929,0.7727,-1.4951,-1.4951,-1.3935,0.1844
"17988","A_52_P398673","103268","Cep57l1","centrosomal protein 57-like 1",0.69,0.8929,0.7728,-1.561,-1.561,-1.4595,0.1632
"17989","A_52_P359088","227731","Slc25a25","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25",0.6901,0.893,0.7728,-0.3135,-0.3135,-0.2838,0.7806
"17990","A_51_P126167","93837","Dach2","dachshund family transcription factor 2",0.6901,0.893,0.7728,0.5793,0.5793,0.4125,0.6901
"17991","A_51_P106269","57916","Tnfrsf13b","tumor necrosis factor receptor superfamily, member 13b",0.6902,0.893,0.7729,-0.3126,-0.3126,-0.2865,0.7788
"17992","A_52_P651078","69823","Fyttd1","forty-two-three domain containing 1",0.6902,0.893,0.7729,-0.5483,-0.5483,-0.4097,0.6902
"17993","A_51_P151086","74996","Usp47","ubiquitin specific peptidase 47",0.6904,0.8931,0.7731,-1.5686,-1.5686,-1.4994,0.1585
"17994","A_52_P570543","237979","Sdk2","sidekick cell adhesion molecule 2",0.6904,0.8931,0.773,0.6004,0.6004,0.4107,0.6904
"17995","A_51_P160216","319196","Ankef1","ankyrin repeat and EF-hand domain containing 1",0.6905,0.8931,0.7731,0.3084,0.3084,0.2799,0.7835
"17996","A_51_P446012","230936","Phf13","PHD finger protein 13",0.6906,0.8932,0.7731,0.4941,0.4941,0.4082,0.6906
"17997","A_51_P328748","171238","Vmn1r80","vomeronasal 1 receptor 80",0.6907,0.8933,0.7733,1.2204,1.2204,0.9534,0.3571
"17998","A_51_P358256","12355","Nr1i3","nuclear receptor subfamily 1, group I, member 3",0.6908,0.8933,0.7733,-0.8226,-0.8226,-0.5342,0.6013
"17999","A_51_P219074","15902","Id2","inhibitor of DNA binding 2",0.6909,0.8934,0.7734,-1.0208,-1.0208,-1.294,0.2134
"18000","A_51_P391207","14233","Foxi1","forkhead box I1",0.6909,0.8934,0.7733,0.1364,0.1364,0.1184,0.9075
"18001","A_52_P237704","208643","Eif4g1","eukaryotic translation initiation factor 4, gamma 1",0.6911,0.8935,0.7735,0.2733,0.2733,0.2669,0.7939
"18002","A_52_P267543","215751","Ginm1","glycoprotein integral membrane 1",0.6911,0.8935,0.7735,1.1715,1.1715,1.215,0.2425
"18003","A_52_P45823","73874","4930419G24Rik","RIKEN cDNA 4930419G24 gene",0.6911,0.8935,0.7734,-2.1437,-2.1437,-1.3773,0.1893
"18004","A_51_P304859","65098","Zfand6","zinc finger, AN1-type domain 6",0.6911,0.8935,0.7735,-1.0466,-1.0466,-0.4085,0.6911
"18005","A_52_P305579","654822","D330041H03Rik","RIKEN cDNA D330041H03 gene",0.6912,0.8935,0.7736,-3.3855,-3.3855,-1.9924,0.0705
"18006","A_51_P237915","243362","Stard13","StAR related lipid transfer domain containing 13",0.6912,0.8935,0.7736,0.5988,0.5988,0.4073,0.6912
"18007","A_52_P567890","74352","Zfp84","zinc finger protein 84",0.6913,0.8935,0.7736,0.8314,0.8314,0.5726,0.5789
"18008","A_51_P178063","19414","Rasa3","RAS p21 protein activator 3",0.6913,0.8936,0.7736,0.4182,0.4182,0.4082,0.6913
"18009","A_52_P315926","76132","Faxc","failed axon connections homolog",0.6914,0.8936,0.7737,-1.0687,-1.0687,-0.4225,0.6812
"18010","A_52_P405510","13356","Dgcr2","DiGeorge syndrome critical region gene 2",0.6917,0.8937,0.774,0.9065,0.9065,0.4103,0.6917
"18011","A_51_P313460","99712","Cept1","choline/ethanolaminephosphotransferase 1",0.6916,0.8937,0.7739,-0.923,-0.923,-0.9248,0.3725
"18012","A_51_P169327","69501","Etd","embryonic testis differentiation",0.6916,0.8937,0.7738,-0.4978,-0.4978,-0.3081,0.7635
"18013","A_52_P147576","67106","Zbtb8os","zinc finger and BTB domain containing 8 opposite strand",0.6915,0.8937,0.7737,-0.2376,-0.2376,-0.2493,0.8075
"18014","A_51_P190805","11767","Ap1m1","adaptor-related protein complex AP-1, mu subunit 1",0.6916,0.8937,0.7738,-1.4291,-1.4291,-1.1732,0.2625
"18015","A_52_P359745","76884","Cyfip2","cytoplasmic FMR1 interacting protein 2",0.6918,0.8937,0.7741,-0.7778,-0.7778,-0.4087,0.6918
"18016","A_51_P243418","70809","Clec2g","C-type lectin domain family 2, member g",0.6917,0.8937,0.774,0.3889,0.3889,0.3228,0.7526
"18017","A_52_P245059","97761","Sgsm2","small G protein signaling modulator 2",0.6918,0.8937,0.7741,1.5337,1.5337,1.9212,0.0732
